id,user_id,name,apellido,email,location,rating,comment,fecha_nacimiento,lugar_vivienda,fecha_llegada,fecha_salida
150,150,Carlos,López,carlos.lópez@example.com,Museo del Oro Zenú,4,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1977-03-14,Manizales,2023-01-10,2023-01-16
151,151,Fernando,Rodríguez,fernando.rodríguez@example.com,Museo del Oro Zenú,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1980-06-02,Cali,2024-06-22,2024-06-24
152,152,Carlos,Martínez,carlos.martínez@example.com,Museo del Oro Zenú,4,"Una experiencia maravillosa, las vistas son impresionantes.",1976-01-04,Medellín,2025-02-19,2025-02-27
153,153,Daniela,Díaz,daniela.díaz@example.com,Playa Blanca,3,"Hermoso sitio, pero demasiada gente en temporada alta.",1989-08-22,Cali,2023-10-03,2023-10-05
154,154,Valentina,Castro,valentina.castro@example.com,Plaza Santo Domingo,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1995-01-28,Ibagué,2024-12-07,2024-12-11
155,155,Andrea,Gómez,andrea.gómez@example.com,Castillo de San Felipe,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1981-10-23,Santa Marta,2024-11-13,2024-11-16
156,156,Carlos,Gómez,carlos.gómez@example.com,Playa Blanca,2,"Muy turístico, pero vale la pena cada segundo.",1986-02-25,Barranquilla,2023-12-20,2023-12-23
157,157,Pedro,Gutiérrez,pedro.gutiérrez@example.com,Castillo de San Felipe,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1979-01-09,Santa Marta,2024-08-07,2024-08-10
158,158,Fernando,Castro,fernando.castro@example.com,Ciudad Amurallada,3,"Una experiencia maravillosa, las vistas son impresionantes.",1994-02-08,Bucaramanga,2023-03-26,2023-04-02
159,159,Valentina,Gutiérrez,valentina.gutiérrez@example.com,Castillo de San Felipe,4,"Hermoso sitio, pero demasiada gente en temporada alta.",2005-03-09,Ibagué,2023-02-14,2023-02-16
160,160,Valentina,Gómez,valentina.gómez@example.com,Plaza Santo Domingo,3,Definitivamente un sitio para regresar y recomendar.,1992-05-15,Bogotá,2023-12-25,2024-01-03
161,161,Andrea,Díaz,andrea.díaz@example.com,Muelle de los Pegasos,3,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1961-10-22,Bucaramanga,2023-04-10,2023-04-18
162,162,Luis,Gómez,luis.gómez@example.com,Plaza Santo Domingo,4,"Una experiencia maravillosa, las vistas son impresionantes.",2005-09-14,Medellín,2023-07-02,2023-07-04
163,163,Juan,Gómez,juan.gómez@example.com,Cerro de La Popa,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1998-05-21,Pereira,2024-09-09,2024-09-10
164,164,María,Gómez,maría.gómez@example.com,Muelle de los Pegasos,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1978-10-20,Pereira,2023-12-26,2023-12-31
165,165,Luis,López,luis.lópez@example.com,Castillo de San Felipe,3,Definitivamente un sitio para regresar y recomendar.,1963-03-10,Medellín,2024-10-16,2024-10-17
166,166,Valentina,Gómez,valentina.gómez@example.com,Cerro de La Popa,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1970-10-20,Ibagué,2023-08-19,2023-08-27
167,167,Valentina,Moreno,valentina.moreno@example.com,Islas del Rosario,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1989-01-12,Bogotá,2023-07-03,2023-07-05
168,168,Valentina,Rodríguez,valentina.rodríguez@example.com,Islas del Rosario,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1978-03-19,Pereira,2023-06-08,2023-06-18
169,169,Daniela,López,daniela.lópez@example.com,Muelle de los Pegasos,2,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",2004-10-29,Manizales,2024-04-05,2024-04-09
170,170,Luis,Fernández,luis.fernández@example.com,Castillo de San Felipe,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1994-10-09,Bucaramanga,2023-05-28,2023-06-01
171,171,Sofía,Castro,sofía.castro@example.com,Ciudad Amurallada,2,"Muy turístico, pero vale la pena cada segundo.",1967-10-27,Manizales,2023-08-26,2023-08-28
172,172,Carlos,López,carlos.lópez@example.com,Castillo de San Felipe,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1981-12-01,Pereira,2023-05-28,2023-06-07
173,173,María,López,maría.lópez@example.com,Museo del Oro Zenú,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1965-10-26,Barranquilla,2024-01-06,2024-01-15
174,174,Pedro,Rodríguez,pedro.rodríguez@example.com,Playa Blanca,4,"Muy turístico, pero vale la pena cada segundo.",1993-08-04,Bogotá,2023-10-13,2023-10-14
175,175,Sofía,Moreno,sofía.moreno@example.com,Plaza Santo Domingo,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1971-08-19,Santa Marta,2023-12-24,2024-01-02
176,176,Pedro,Rodríguez,pedro.rodríguez@example.com,Plaza Santo Domingo,2,Definitivamente un sitio para regresar y recomendar.,1994-11-23,Bucaramanga,2024-05-01,2024-05-08
177,177,María,Fernández,maría.fernández@example.com,Playa Blanca,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1990-09-04,Bucaramanga,2023-06-11,2023-06-19
178,178,María,Martínez,maría.martínez@example.com,Islas del Rosario,2,"Una experiencia maravillosa, las vistas son impresionantes.",1983-09-16,Barranquilla,2025-01-20,2025-01-21
179,179,Daniela,Moreno,daniela.moreno@example.com,Cerro de La Popa,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1970-05-31,Bucaramanga,2025-02-20,2025-02-26
180,180,Fernando,Castro,fernando.castro@example.com,Plaza Santo Domingo,3,Definitivamente un sitio para regresar y recomendar.,1970-04-29,Bogotá,2024-07-18,2024-07-28
181,181,Carlos,Pérez,carlos.pérez@example.com,Islas del Rosario,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1972-03-26,Pereira,2023-07-26,2023-08-05
182,182,Juan,Rodríguez,juan.rodríguez@example.com,Plaza Santo Domingo,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",2002-10-18,Medellín,2023-05-22,2023-05-26
183,183,Juan,López,juan.lópez@example.com,Playa Blanca,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1999-01-05,Bogotá,2023-07-15,2023-07-22
184,184,Fernando,Castro,fernando.castro@example.com,Islas del Rosario,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1977-12-01,Cali,2024-05-17,2024-05-22
185,185,Sofía,Castro,sofía.castro@example.com,Muelle de los Pegasos,2,"Una experiencia maravillosa, las vistas son impresionantes.",2000-10-17,Manizales,2024-04-13,2024-04-17
186,186,Juan,Pérez,juan.pérez@example.com,Cerro de La Popa,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1962-02-13,Pereira,2023-02-14,2023-02-17
187,187,Carlos,Martínez,carlos.martínez@example.com,Ciudad Amurallada,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,2005-08-01,Bogotá,2023-07-22,2023-07-26
188,188,Carlos,Moreno,carlos.moreno@example.com,Ciudad Amurallada,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1995-12-19,Ibagué,2023-04-01,2023-04-02
189,189,Juan,Moreno,juan.moreno@example.com,Playa Blanca,4,"Un lugar increíble para visitar, lleno de historia y cultura.",1993-07-20,Bucaramanga,2024-02-13,2024-02-19
190,190,Fernando,Rodríguez,fernando.rodríguez@example.com,Museo del Oro Zenú,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1997-12-13,Pereira,2023-03-18,2023-03-23
191,191,Pedro,Martínez,pedro.martínez@example.com,Ciudad Amurallada,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1998-09-17,Barranquilla,2023-01-29,2023-02-08
192,192,Andrea,Fernández,andrea.fernández@example.com,Muelle de los Pegasos,2,"Muy turístico, pero vale la pena cada segundo.",1976-02-25,Santa Marta,2023-07-23,2023-07-29
193,193,Sofía,Gómez,sofía.gómez@example.com,Museo del Oro Zenú,5,"Una experiencia maravillosa, las vistas son impresionantes.",1964-08-09,Cúcuta,2025-01-08,2025-01-10
194,194,Andrea,Rodríguez,andrea.rodríguez@example.com,Castillo de San Felipe,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1967-02-21,Pereira,2024-04-12,2024-04-19
195,195,Juan,Gómez,juan.gómez@example.com,Playa Blanca,5,"Muy turístico, pero vale la pena cada segundo.",1989-04-20,Medellín,2024-01-04,2024-01-07
196,196,Pedro,López,pedro.lópez@example.com,Museo del Oro Zenú,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1976-08-01,Bucaramanga,2023-05-04,2023-05-06
197,197,Sofía,Díaz,sofía.díaz@example.com,Islas del Rosario,2,"Un lugar increíble para visitar, lleno de historia y cultura.",2001-01-10,Santa Marta,2023-01-17,2023-01-18
198,198,María,Moreno,maría.moreno@example.com,Castillo de San Felipe,5,"Una experiencia maravillosa, las vistas son impresionantes.",1962-11-16,Medellín,2023-07-13,2023-07-16
199,199,María,Gómez,maría.gómez@example.com,Museo del Oro Zenú,3,"Muy turístico, pero vale la pena cada segundo.",1978-02-22,Bogotá,2023-07-16,2023-07-25
200,200,Valentina,Moreno,valentina.moreno@example.com,Plaza Santo Domingo,1,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1963-01-12,Santa Marta,2024-09-07,2024-09-11
201,201,María,Gutiérrez,maría.gutiérrez@example.com,Museo del Oro Zenú,4,"Una experiencia maravillosa, las vistas son impresionantes.",1960-01-23,Manizales,2024-10-28,2024-11-07
202,202,Carlos,Castro,carlos.castro@example.com,Islas del Rosario,5,"Una experiencia maravillosa, las vistas son impresionantes.",1999-01-23,Pereira,2023-07-13,2023-07-21
203,203,María,Fernández,maría.fernández@example.com,Castillo de San Felipe,2,"Muy turístico, pero vale la pena cada segundo.",1961-08-05,Medellín,2024-09-23,2024-10-02
204,204,Luis,Martínez,luis.martínez@example.com,Castillo de San Felipe,2,"Una experiencia maravillosa, las vistas son impresionantes.",1970-02-21,Bogotá,2023-11-13,2023-11-18
205,205,Pedro,Gómez,pedro.gómez@example.com,Museo del Oro Zenú,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1999-11-12,Bogotá,2024-06-04,2024-06-10
206,206,Andrea,Rodríguez,andrea.rodríguez@example.com,Playa Blanca,3,Definitivamente un sitio para regresar y recomendar.,1989-07-22,Cali,2023-07-04,2023-07-06
207,207,Fernando,Moreno,fernando.moreno@example.com,Cerro de La Popa,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1977-04-18,Bogotá,2023-10-12,2023-10-18
208,208,Daniela,Castro,daniela.castro@example.com,Plaza Santo Domingo,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1965-06-06,Santa Marta,2023-09-22,2023-09-27
209,209,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Playa Blanca,5,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1962-02-15,Manizales,2023-01-09,2023-01-15
210,210,Pedro,Moreno,pedro.moreno@example.com,Ciudad Amurallada,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1968-01-15,Santa Marta,2023-01-18,2023-01-21
211,211,Pedro,Martínez,pedro.martínez@example.com,Castillo de San Felipe,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",2003-08-28,Santa Marta,2023-10-12,2023-10-22
212,212,Andrea,López,andrea.lópez@example.com,Playa Blanca,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1992-12-02,Medellín,2023-11-30,2023-12-09
213,213,Carlos,Martínez,carlos.martínez@example.com,Museo del Oro Zenú,3,"Una experiencia maravillosa, las vistas son impresionantes.",1971-03-30,Cali,2023-05-01,2023-05-08
214,214,Valentina,Gutiérrez,valentina.gutiérrez@example.com,Playa Blanca,2,"Hermoso sitio, pero demasiada gente en temporada alta.",1965-02-24,Pereira,2024-03-24,2024-03-30
215,215,Pedro,Díaz,pedro.díaz@example.com,Playa Blanca,1,"Muy turístico, pero vale la pena cada segundo.",1999-10-16,Manizales,2024-01-31,2024-02-05
216,216,Andrea,Gómez,andrea.gómez@example.com,Ciudad Amurallada,1,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1975-11-01,Bogotá,2024-08-17,2024-08-25
217,217,Sofía,Pérez,sofía.pérez@example.com,Ciudad Amurallada,5,"La comida en los alrededores es deliciosa, pero un poco costosa.",1962-08-26,Pereira,2024-04-05,2024-04-14
218,218,Sofía,Pérez,sofía.pérez@example.com,Playa Blanca,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1982-09-08,Pereira,2023-02-16,2023-02-18
219,219,Andrea,Gómez,andrea.gómez@example.com,Muelle de los Pegasos,2,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1977-08-20,Manizales,2024-07-03,2024-07-13
220,220,Pedro,Moreno,pedro.moreno@example.com,Playa Blanca,2,"La comida en los alrededores es deliciosa, pero un poco costosa.",1967-10-05,Bucaramanga,2023-12-21,2023-12-26
221,221,Sofía,Martínez,sofía.martínez@example.com,Islas del Rosario,1,"Un lugar increíble para visitar, lleno de historia y cultura.",1983-12-26,Bogotá,2023-04-01,2023-04-10
222,222,Luis,Moreno,luis.moreno@example.com,Ciudad Amurallada,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1990-11-29,Medellín,2023-02-04,2023-02-11
223,223,Valentina,López,valentina.lópez@example.com,Cerro de La Popa,4,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1981-12-25,Ibagué,2023-10-31,2023-11-09
224,224,Valentina,López,valentina.lópez@example.com,Castillo de San Felipe,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1989-12-01,Cúcuta,2023-01-12,2023-01-22
225,225,Pedro,Díaz,pedro.díaz@example.com,Islas del Rosario,4,Definitivamente un sitio para regresar y recomendar.,1968-07-11,Cali,2024-07-02,2024-07-08
226,226,Sofía,Pérez,sofía.pérez@example.com,Islas del Rosario,2,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1973-08-12,Cúcuta,2024-09-03,2024-09-07
227,227,Luis,Fernández,luis.fernández@example.com,Cerro de La Popa,4,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1971-01-03,Medellín,2025-02-26,2025-03-07
228,228,Sofía,Martínez,sofía.martínez@example.com,Muelle de los Pegasos,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1991-10-25,Santa Marta,2024-10-07,2024-10-08
229,229,Valentina,Fernández,valentina.fernández@example.com,Museo del Oro Zenú,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1996-04-22,Barranquilla,2023-10-20,2023-10-25
230,230,Carlos,Gutiérrez,carlos.gutiérrez@example.com,Plaza Santo Domingo,1,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1974-08-04,Bucaramanga,2023-03-15,2023-03-24
231,231,Daniela,Gómez,daniela.gómez@example.com,Muelle de los Pegasos,2,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1984-04-13,Pereira,2023-10-04,2023-10-06
232,232,Juan,Moreno,juan.moreno@example.com,Castillo de San Felipe,3,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1978-12-19,Bucaramanga,2023-12-23,2023-12-25
233,233,Daniela,Pérez,daniela.pérez@example.com,Muelle de los Pegasos,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1983-09-22,Barranquilla,2024-09-08,2024-09-17
234,234,Carlos,Fernández,carlos.fernández@example.com,Plaza Santo Domingo,4,"Hermoso sitio, pero demasiada gente en temporada alta.",1972-05-10,Bucaramanga,2023-09-20,2023-09-22
235,235,Fernando,Gutiérrez,fernando.gutiérrez@example.com,Ciudad Amurallada,5,"Un lugar increíble para visitar, lleno de historia y cultura.",1989-05-04,Bogotá,2024-11-02,2024-11-09
236,236,Pedro,Pérez,pedro.pérez@example.com,Castillo de San Felipe,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1989-04-23,Santa Marta,2024-03-23,2024-03-26
237,237,Fernando,Gómez,fernando.gómez@example.com,Ciudad Amurallada,3,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1992-12-18,Santa Marta,2024-09-21,2024-09-22
238,238,María,Rodríguez,maría.rodríguez@example.com,Playa Blanca,4,"Hermoso sitio, pero demasiada gente en temporada alta.",2002-08-01,Cúcuta,2023-08-01,2023-08-08
239,239,Andrea,Gómez,andrea.gómez@example.com,Plaza Santo Domingo,3,Definitivamente un sitio para regresar y recomendar.,1978-12-19,Bogotá,2023-04-18,2023-04-27
240,240,Luis,Gutiérrez,luis.gutiérrez@example.com,Islas del Rosario,3,"La comida en los alrededores es deliciosa, pero un poco costosa.",1973-05-30,Ibagué,2024-08-05,2024-08-15
241,241,Pedro,Martínez,pedro.martínez@example.com,Castillo de San Felipe,1,"La comida en los alrededores es deliciosa, pero un poco costosa.",1995-06-19,Cali,2024-08-20,2024-08-28
242,242,Daniela,López,daniela.lópez@example.com,Islas del Rosario,5,"Buena experiencia, pero el clima puede ser muy caluroso durante el día.",1967-01-09,Bucaramanga,2025-02-05,2025-02-08
243,243,Daniela,Rodríguez,daniela.rodríguez@example.com,Muelle de los Pegasos,4,"La comida en los alrededores es deliciosa, pero un poco costosa.",1995-06-15,Barranquilla,2023-06-24,2023-06-26
244,244,Valentina,Gómez,valentina.gómez@example.com,Playa Blanca,1,"Hermoso sitio, pero demasiada gente en temporada alta.",2001-05-22,Cúcuta,2023-04-12,2023-04-15
245,245,Sofía,Pérez,sofía.pérez@example.com,Islas del Rosario,4,Definitivamente un sitio para regresar y recomendar.,2002-04-11,Cúcuta,2024-09-12,2024-09-17
246,246,Valentina,Rodríguez,valentina.rodríguez@example.com,Castillo de San Felipe,5,"Hermoso sitio, pero demasiada gente en temporada alta.",2000-05-07,Bucaramanga,2023-10-06,2023-10-16
247,247,Luis,Gómez,luis.gómez@example.com,Cerro de La Popa,5,"El servicio en algunos lugares no es el mejor, pero el paisaje lo compensa.",1968-01-27,Santa Marta,2023-02-18,2023-02-26
248,248,Andrea,Pérez,andrea.pérez@example.com,Islas del Rosario,3,Perfecto para tomar fotos espectaculares y disfrutar del ambiente.,1976-11-14,Barranquilla,2023-07-26,2023-08-01
249,249,Fernando,Díaz,fernando.díaz@example.com,Museo del Oro Zenú,2,Los guías turísticos hacen un excelente trabajo explicando la historia del lugar.,1984-05-14,Barranquilla,2023-01-19,2023-01-26
250,250,Andrea,Moreno,andrea.moreno@example.com,Playa Blanca,2,"Un lugar increíble para visitar, lleno de historia y cultura.",1991-02-10,Manizales,2024-07-30,2024-07-31
